alpha,beta,max_n,tex,q,n,value
3.0,82.0,1549133.8526990912,0.21066367543946982,5.000013606152983,1298035.9310957703,182603907.83024186
3.0,83.0,1594944.080379129,0.21199792404395992,5.00006271059773,1293400.2730532938,182072374.5740324
3.0,84.0,1428488.7793631156,0.2133126281865373,5.000942340853827,1288866.2412013572,181547522.27971053
3.0,85.0,1603341.3706877374,0.2146079809562412,5.000033299090868,1284431.559341645,181029126.00899595
3.0,86.0,1554452.29105658,0.21588471832066977,4.999993853424453,1280092.1649949274,180516970.51544318
3.0,87.0,1562537.004234672,0.21714331720977514,5.000355555815841,1275844.969832316,180010850.00488752
3.0,88.0,1590001.5573984047,0.2183839710303188,5.000005905810307,1271687.9072102604,179510567.5067763
3.0,89.0,1456055.0303797976,0.21960754800743237,5.000020092609668,1267616.7193100336,179015934.39351422
3.0,90.0,1564351.3153266911,0.22081414382881925,4.999919875704264,1263629.7988897983,178526769.9836338
3.0,91.0,1462995.1698147156,0.22200428374441802,5.000109665999233,1259724.1674790797,178042901.10992503
3.0,92.0,1542043.983675408,0.22317812391269443,5.000017471743344,1255898.1163825083,177564161.73756054
3.0,93.0,1452392.4503871144,0.2243363761247924,5.000028838713103,1252148.1805541506,177090392.5994893
3.0,94.0,1541232.519698363,0.22547924968538977,5.000110420161521,1248472.588663129,176621440.8586414
3.0,95.0,1488397.8343792597,0.22660708831743295,5.000016762493731,1244869.1794189683,176157159.78759602
3.0,96.0,2.0040207146786877e+19,0.22772042686432528,5.0000108101658,1241335.2350478135,175697408.46407136
3.0,97.0,1414128.0614739736,0.22881934192596431,4.9999789316531436,1237869.5406121362,175242051.49095127
3.0,98.0,2409462435978.2046,0.2299042521948106,5.000028005467831,1234469.8363380383,174790958.72742954
3.0,99.0,1034562494.3512485,0.23097542634692073,4.999949311906457,1231134.378261973,174344005.03742865
3.0,100.0,899888597.3435502,0.232033349203017,5.000060894564748,1227860.792724868,173901070.0523988
4.0,1.0,626435253.6576899,0.0,5.0000138734911825,2551527.0,484897827.505442
4.0,2.0,274775993.91364366,0.0,4.999998154848206,2551527.0,479476821.52312756
4.0,3.0,1843348633.172158,0.0,5.000022552687757,2551527.0,474055815.54075116
4.0,4.0,4000451044.169336,0.0,5.000036501237869,2551527.0,468634809.5583464
4.0,5.0,755705006.502751,0.0,5.000012696806282,2551527.0,463213803.5761195
4.0,6.0,1603121985.4804428,0.0,5.000027368232263,2551527.0,457792797.5937357
4.0,7.0,186454256.14089006,0.0,4.999995576860946,2551527.0,452371791.61146945
4.0,8.0,202946352.56274965,0.0,5.000038445773871,2551527.0,446950785.6290081
4.0,9.0,2552629.550931873,0.0,5.000030993415854,2551527.0,441529779.6467229
4.0,10.0,507897515.9252904,0.0,4.999968038943796,2551527.0,436108773.66438615
4.0,11.0,204669078.45997095,0.0,4.999967923280731,2551527.0,430687767.6820541
4.0,12.0,5807078.498122581,0.0,4.999973892120992,2551527.0,425266761.6997537
4.0,13.0,418270947.09761596,0.0,4.999986439868088,2551527.0,419845755.7174668
4.0,14.0,2804708.9225902148,0.0,5.00001542161374,2551527.0,414424749.7351306
4.0,15.0,18795096.24537094,0.0,4.99997949999792,2551527.0,409003743.752783
4.0,16.0,214479872.62924278,0.0,5.000013050540644,2551527.0,403582737.77047396
4.0,17.0,3950769.088068525,0.0,5.000006548485661,2551527.0,398161731.788154
4.0,18.0,3966464.599807304,0.0,4.999977255004109,2551527.0,392740725.8057804
4.0,19.0,4455496.4231604105,0.0,4.999996564288949,2551527.0,387319719.82349414
4.0,20.0,4696820.676703014,0.0,5.0000037118500575,2551527.0,381898713.8411626
4.0,21.0,4473438.409606294,0.0,5.000026239172995,2551527.0,376477707.85877115
4.0,22.0,2536935.2078886162,0.002601121324667131,5.0000072380833815,2528669.1684346357,371084456.6135531
4.0,23.0,3998708.7457120973,0.009136049260527938,5.000014482915389,2472169.068157962,365982873.6682983
4.0,24.0,4256354.786388839,0.015358425959504275,4.999997376371725,2419592.0694871736,361209120.98673815
4.0,25.0,34949093.05460041,0.021294334724943277,4.999999884902997,2370532.943695396,356730536.0808533
4.0,26.0,3905126.802156596,0.026966933914666914,4.999991070549281,2324640.2565566306,352518727.0956046
4.0,27.0,3772599.521803148,0.03239669852822384,4.999997069478603,2281609.068925735,348548888.1626554
4.0,28.0,3679229.1922502327,0.03760212456868122,4.999985111987671,2241171.001656139,344799243.61946917
4.0,29.0,3524658.1892814133,0.04259987093455707,4.9999755982269685,2203089.729899959,341250593.4469056
4.0,30.0,3715758.9295270694,0.04740181861374922,5.000005409564496,2167179.8507581055,337885938.92838395
4.0,31.0,2416203642.574053,0.052024514211439284,5.000036209654838,2133233.6443275707,334690172.2740125
4.0,32.0,3323444.369542823,0.056478551634642424,5.000001056393481,2101098.998234866,331649817.8752537
4.0,33.0,3236001930.0976434,0.0607748789865508,4.99995621349025,2070630.357143354,328752815.22090656
4.0,34.0,3232285.56229799,0.06492327853373701,4.999987447485421,2041698.7330188777,325988335.8884759
4.0,35.0,2001141956.481799,0.06893251804048947,4.99993356309352,2014189.3676249883,323346628.45439386
4.0,36.0,3054483.0599207873,0.07281138739852898,5.000007036315604,1987993.6948493687,320818886.4564685
4.0,37.0,2551313334.412739,0.07656686115862102,4.9999801326500295,1963021.0112774214,318397135.46831876
4.0,38.0,2920158.062556033,0.08145341799870887,39.42000563586655,1931095.9660353677,312720699.2878732
4.0,39.0,1824279717.003386,0.08373492107597776,5.000020729578827,1916409.0307708886,313843300.53028035
4.0,40.0,1069638243.2476084,0.08715984364096009,4.9999323464956715,1894620.8420244234,311698619.8481912
4.0,41.0,2471224571.576103,0.09048604008888472,5.000003615806423,1873756.8475030968,309634601.49601007
4.0,42.0,2139830014.1787975,0.09371855751281669,5.000005709215079,1853758.0765256453,307646214.3404291
4.0,43.0,51625180.07825507,0.09686197120627468,4.9999801304531895,1834571.1828736747,305728840.80878186
4.0,44.0,12959173967.36267,0.09992063108218326,5.000018769510877,1816146.6119435455,303878234.8796082
4.0,45.0,1098792326.4713113,0.1028985431608252,4.999928840499318,1798439.066751408,302090485.13006526
4.0,46.0,1866319859.484958,0.1058000458984618,5.000021049180281,1781403.3021454033,300361982.14085984
4.0,47.0,1803314.8271158745,0.10862750600291064,4.9999618588118775,1765007.4066018313,298689389.66072303
4.0,48.0,1780598.738511726,0.11138506503782027,4.99995678170088,1749210.6709886554,297069619.0407924
4.0,49.0,1746288.7169002448,0.11407545641192691,5.000033148903315,1733982.0273227533,295499806.50430495
4.0,50.0,2291336.1636805083,0.11670170679578633,4.9999827484487716,1719290.0283883861,293977292.8918023
4.0,51.0,1717076.7043039254,0.11926638994723925,5.0000670507416185,1705106.977503414,292499605.5717831
4.0,52.0,2415247.4147164645,0.12177179312340913,4.999800402012467,1691407.817247106,291064442.2476472
4.0,53.0,41539091.35807698,0.1242212669686107,5.000529573105851,1678162.7293399628,289669656.43094313
4.0,54.0,38793544.779121324,0.12661644806153732,4.999982419214573,1665352.1699833996,288313244.443674
4.0,55.0,1642894.5776196353,0.1308794446921804,31.673061666916734,1642894.0072374907,284196847.4507008
4.0,56.0,2309918.2214818974,0.13125186398554314,5.00005144283885,1640952.750291383,285708171.38991296
4.0,57.0,2262330.0490825796,0.13349619868326906,4.999965261997056,1629324.099204929,284456116.5408784
4.0,58.0,2277263.869407777,0.13569404962705367,4.999985290069168,1618052.3469578614,283235629.6292844
4.0,59.0,2213603.182209971,0.13784728792646866,5.0038090129325425,1607120.1777667766,282045264.7586662
4.0,60.0,1592020.5651158579,0.14085734742427117,5.027436117086962,1592020.5649020758,280881083.18771565
4.0,61.0,2214899.1008076137,0.14202530618981918,4.999966129556559,1586218.7127311826,279749554.79822266
4.0,62.0,2258106.742484129,0.14405622626087652,4.999080011840791,1576205.699802535,278641727.99929863
4.0,63.0,1600763.7140159046,0.14604266787234219,5.000021949739451,1566504.4701427694,277559052.84773976
4.0,64.0,2138823.4738297993,0.14799618507036774,5.002558420889114,1557052.8105349876,276500459.7143255
4.0,65.0,2098453.6632568236,0.14990995733501608,5.0000472666601325,1547878.408722111,275464940.52892274
4.0,66.0,1559729.5605208564,0.15179112621205226,4.999985988834168,1538941.8708233228,274451540.619547
4.0,67.0,18493863.2793767,0.15363612365920146,5.001512960215421,1530255.3523041508,273459358.51806825
4.0,68.0,2131940.686621986,0.15545062892223896,5.000032447187161,1521787.5695271355,272487541.2473776
4.0,69.0,257086494.4807645,0.15723254555368246,5.000043677044539,1513544.0938258525,271535280.24017036
4.0,70.0,2118232.3401533603,0.1589835682209413,5.000030902125651,1505512.9499856096,270601809.61819273
4.0,71.0,217741262.93643928,0.1607046913000159,5.000005981854708,1497685.6996470238,269686402.84094906
4.0,72.0,445547185.28769404,0.1623968539534632,5.000048127725442,1490054.397007258,268788370.3113855
4.0,73.0,2093263.7577457214,0.1647097613768314,29.06791095637504,1479726.2011934146,265440324.05831894
4.0,74.0,432755251.19073886,0.16569757677979086,5.000001276136105,1475351.0894727164,267041840.53433743
4.0,75.0,540179915.2627387,0.16730783847820263,5.000000115181646,1468265.035268362,266192128.71866092
4.0,76.0,522982589.53650105,0.1688923057790526,4.999905658413866,1461347.854930309,265357358.1727349
4.0,77.0,3605698.2819857784,0.17045181482381194,4.999942170096799,1454593.0410355013,264536992.37572512
4.0,78.0,110337221.47387996,0.17198682563500073,4.999984875776089,1447995.872449979,263730520.11897793
4.0,79.0,2297097.298921793,0.1735008456781818,4.997769035469943,1441538.8013821424,262937453.75964537
4.0,80.0,4246838.196390714,0.17498661516640127,5.0000092101100675,1435250.187693413,262157329.1893349
4.0,81.0,17335070.884553146,0.17645280618159434,5.000031934611871,1429090.8462834938,261389701.8589514
4.0,82.0,357785569.5524525,0.17789720421824115,5.000002238083488,1423067.957074044,260634148.2762033
4.0,83.0,1595201.2519604205,0.17931996644993542,4.999972197542752,1417178.6892934716,259890263.54505667
4.0,84.0,1900566.2667788323,0.18072226405152989,4.9999826440609345,1411416.1243268938,259157660.59347698
4.0,85.0,3426821.1730286176,0.1821044005721501,5.000079128395646,1405777.051522388,258435969.20162898
4.0,86.0,4170358.8709772327,0.1834666793193255,4.999834993376079,1400258.3358306058,257724835.0924435
4.0,87.0,54529737.40653191,0.18481024596683635,4.999985729534741,1394853.5379523311,257023919.08531082
4.0,88.0,2907701.95934143,0.18613585294716672,4.999696551929427,1389557.947689386,256332896.280868
4.0,89.0,3823780.583469428,0.18744777255733708,5.015890493646502,1384353.0529232172,255651443.0477084
4.0,90.0,3258535.6627115333,0.18872974621424166,4.999894902967522,1379301.455718821,254979297.81746
4.0,91.0,4638775.358758818,0.19000147522271646,4.999887983248132,1374323.7945159592,254316137.35760534
4.0,92.0,3876371.5624436773,0.19125570407633918,5.0000607496912535,1369447.2631568788,253661699.25922975
4.0,93.0,2148053.5905605587,0.19249352612167026,4.99998510851418,1364666.1875049574,253015719.7942138
4.0,94.0,1610606.949922968,0.19371522858892268,4.999990737978298,1359978.11376549,252377945.68544087
4.0,95.0,1651982.1533532864,0.1949211635338658,4.999956844455973,1355380.394859779,251748133.59290022
4.0,96.0,1602086.5944683577,0.19611150092355456,4.9999992651700556,1350871.1291997842,251126049.6310834
4.0,97.0,4192970.40519865,0.1972868626357415,5.000017915911816,1346446.7583857053,250511468.9130351
4.0,98.0,1564442.626414226,0.19844742187706982,5.000014882203776,1342105.4774089186,249904175.1225974
4.0,99.0,2440104.731035859,0.19959327341424585,5.000003535598264,1337845.8083708384,249303960.1088419
4.0,100.0,1635460.214534776,0.20072587783002582,4.999998183572539,1333661.2711220046,248710623.50631598
5.0,1.0,2771322.685988895,0.0,5.000024456623242,2551527.0,607477535.8773401
5.0,2.0,262820147.7070154,0.0,5.000059160857776,2551527.0,602056529.8946856
5.0,3.0,2678484.490771337,0.0,4.99998388165975,2551527.0,596635523.9127151
5.0,4.0,2760449.865528382,0.0,5.000015181221247,2551527.0,591214517.930387
5.0,5.0,3046309.1672404977,0.0,4.9999990377865995,2551527.0,585793511.9480814
5.0,6.0,2550039.7266988778,0.00016851070428382955,4.275982322603929,2550039.7266988778,580110644.5350518
5.0,7.0,7741676.838261445,0.0,4.999977481512273,2551527.0,574951499.9833622
5.0,8.0,12073165.527927529,0.0,4.99998279909303,2551527.0,569530494.0010544
5.0,9.0,3669535.3157288134,0.0,5.000012213893203,2551527.0,564109488.0187395
5.0,10.0,2621002.430490636,0.0,5.000016874261615,2551527.0,558688482.036393
5.0,11.0,2643399.848689082,0.0,4.999974732606881,2551527.0,553267476.0540223
5.0,12.0,8353835.908657303,0.0,5.000050093923104,2551527.0,547846470.0714825
5.0,13.0,75690310.73786509,0.0,5.000030724804722,2551527.0,542425464.0893255
5.0,14.0,8761886.446437428,0.0,4.999993726153828,2551527.0,537004458.107095
5.0,15.0,7424388.564694725,0.0,4.999912519533835,2551527.0,531583452.12391555
5.0,16.0,7669611.8486440675,0.0,4.999971294014642,2551527.0,526162446.142345
5.0,17.0,2210667.944517586,0.0415976953320293,5.426951422074577,2210667.944517586,493757817.3965132
5.0,18.0,5578093.044331425,0.0,4.99994985822634,2551527.0,515320434.17749405
5.0,19.0,5190084.694820252,0.0,4.999989919910128,2551527.0,509899428.19543135
5.0,20.0,4555975.82050532,0.0,4.999984872440429,2551527.0,504478422.21308595
5.0,21.0,4130644.9000675622,0.0,4.999998178885658,2551527.0,499057416.2307797
5.0,22.0,4435773.237410023,0.0,4.999934961583512,2551527.0,493636410.2479775
5.0,23.0,4115513.93805564,0.0,4.9999463762894285,2551527.0,488215404.265797
5.0,24.0,4590195.961827486,0.0,5.00003079876939,2551527.0,482794398.28368044
5.0,25.0,4708164.220155322,0.0,4.999993288462558,2551527.0,477373392.3014497
5.0,26.0,4442482.294036822,0.0,4.999964548704367,2551527.0,471952386.3189834
5.0,27.0,2565962.2843587184,0.0,5.000033864270319,2551527.0,466531380.33666426
5.0,28.0,2533116.5952396533,0.0052544139286458055,4.999943624030848,2505569.7931209034,461252739.55309796
5.0,29.0,4192149.8820676305,0.010404640737860729,4.999953503318652,2461353.7049047747,456253762.1306347
5.0,30.0,4237273.073023583,0.015358379571441472,5.000003067087908,2419592.4570460846,451511401.2334234
5.0,31.0,4072442.621212012,0.020128909486193267,4.999999198263203,2380080.995808953,447005072.50148046
5.0,32.0,7204824793.916618,0.02472815919025709,4.999989376078033,2342637.5516415504,442716373.10094863
5.0,33.0,3861303.526409645,0.029166942097864933,5.000027055455725,2307099.874897888,438628796.4051264
5.0,34.0,3519243.0591166853,0.033455159492234834,5.0000223268810355,2273322.1023386857,434727490.7600794
5.0,35.0,766827599.696109,0.03760190269446685,5.0000024411133515,2241172.708382026,430999054.5246848
5.0,36.0,2580024213.3152766,0.04161525238602246,4.999945487975518,2210534.948374916,427431361.129327
5.0,37.0,5839035748.960735,0.045502902121260055,4.999965713986697,2181301.1204205244,424013409.10868657
5.0,38.0,181083085898.65414,0.049271837978753216,4.999982365472769,2153374.2795566497,420735193.0100724
5.0,39.0,2280153330.4480567,0.052928439507328826,4.999963033409752,2126666.7538737925,417587591.84570587
5.0,40.0,3254191.4321323712,0.05647858081750494,4.99995201775937,2101098.789519967,414562272.3438537
5.0,41.0,6291803847.747053,0.05992778240836309,4.999995933004181,2076596.952896221,411651604.74249554
5.0,42.0,2346254695.5131235,0.06328105485747812,5.000040738874128,2053094.8087875585,408848589.254396
5.0,43.0,115771290.62957856,0.0665432455363487,4.999964474122867,2030530.0911766242,406146791.6509702
5.0,44.0,168776307.6965353,0.06971845535307959,4.999959294035026,2008848.4029104377,403540286.6566088
5.0,45.0,22451410.99283274,0.07281143140363519,5.000045664134779,1987993.3999897395,401023608.07040197
5.0,46.0,720710051.5584749,0.075824828699967,4.999948290313245,1967925.0416759658,398591704.6856149
5.0,47.0,3166806.6685818145,0.08001557535746073,39.53365678711704,1940423.2601651505,392027199.7096822
5.0,48.0,2967612.6965987696,0.08287377126126926,39.308023303056515,1921936.309298608,389792606.0172862
5.0,49.0,2932604.945383193,0.08566341156968228,39.08881746626709,1904102.4448719362,387628325.8427311
5.0,50.0,1706278682.5761864,0.08715983238253164,5.000073721208836,1894620.9131370059,389623274.8101673
5.0,51.0,924552.0275366324,0.3977652805495339,49.720660068691735,924552.0275366324,295240083.59836715
5.0,52.0,110501574.11709702,0.09243646440306673,4.999939708128279,1861657.443647634,385540997.1657497
5.0,53.0,18483856890.85031,0.09498634150329069,5.00004455085529,1845988.9057396215,383588736.2169701
5.0,54.0,2468029.7211406133,0.0974803600781992,4.9999970841390935,1830826.7330972808,381691884.9749647
5.0,55.0,11098964184.310629,0.0999206981266949,4.999971878040336,1816146.2107214609,379847793.59949476
5.0,56.0,8882568184.430803,0.10230939512198299,4.9999960506635555,1801924.3318598191,378053979.9301948
5.0,57.0,1786672.1030969818,0.10489877364871376,5.023134322744968,1786672.1020980363,376307807.28004456
5.0,58.0,1806092.1790072056,0.10693953557212696,4.999943109867528,1774771.3357009976,374608017.6769087
